track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Alunissons,Nekfeu,spotify:track:67bPDXCsUNsxyNnNg3jYGO,0.37,0.328,3,-11.58,0,0.0488,0.821,0.000433,0.199,0.232,134.549,278333,4
Voyage leger,Nekfeu,spotify:track:5FJUbcs6V1sMuDNw0GM2NQ,0.75,0.557,8,-7.877999999999999,0,0.233,0.264,0.0,0.122,0.13699999999999998,119.968,202693,4
Takotsubo,Nekfeu,spotify:track:6La7yrDZgV4kYOk1HrQZvs,0.727,0.537,6,-9.385,0,0.519,0.5539999999999999,0.0,0.63,0.542,82.28200000000002,284787,4
MOWGLI II,PNL,spotify:track:1w2OwBeojIZI8hTI5WkMkV,0.7290000000000001,0.5329999999999999,9,-10.104,0,0.444,0.747,4.54e-06,0.0848,0.422,155.999,225953,4
Menteur menteur,Nekfeu,spotify:track:27MoaZnyF4chxovDTuIKol,0.8640000000000001,0.701,8,-7.146,1,0.132,0.36,0.0,0.105,0.833,137.98,225427,4
Le bruit qui court,Nekfeu,spotify:track:5w3r6vFKgkji8kpWgW47og,0.813,0.517,3,-9.362,0,0.308,0.536,1.35e-06,0.174,0.416,90.03399999999998,240907,4
Premier pas,Nekfeu,spotify:track:3Q35CdXXoyb2AxDghgadZZ,0.833,0.594,8,-6.794,0,0.383,0.807,0.0,0.341,0.665,131.99,153987,4
Ciel noir,Nekfeu,spotify:track:31uIcE1TppvHBGNgTGYXO1,0.6679999999999999,0.5720000000000001,11,-8.462,0,0.242,0.311,2.15e-06,0.195,0.313,107.959,253027,4
De mon mieux,Nekfeu,spotify:track:7lGTxBDhX0tTx09NhW2HGT,0.7170000000000001,0.34600000000000003,5,-10.636,0,0.0973,0.541,3.59e-06,0.107,0.325,123.963,228413,4
Koala mouille,Nekfeu,spotify:track:261zDrGJQxVmij9bK85X9D,0.825,0.741,11,-6.091,1,0.304,0.223,0.0,0.17,0.8220000000000001,146.588,180840,4
1er role,Nekfeu,spotify:track:4IIDWPXU0yQXAlXgxNSQa3,0.772,0.525,1,-8.276,1,0.307,0.242,0.0,0.113,0.379,122.022,266653,4
Binks (feat. Koba LaD),100 Blaze,spotify:track:66kEUL4IAGwmquPa41Jka8,0.862,0.6509999999999999,5,-6.6610000000000005,1,0.0684,0.35700000000000004,0.0,0.11,0.456,122.068,205067,4
SOS (feat. Aloe Blacc),Avicii,spotify:track:2x0RZdkZcD8QRI53XT4GI5,0.802,0.645,5,-6.181,0,0.0715,0.272,0.0,0.119,0.376,100.001,157202,4
Mauvais ordre,Lomepal,spotify:track:0H5JKQ7qQ5MBeRSZSieZsM,0.764,0.43,4,-9.956,0,0.0594,0.767,0.0585,0.0843,0.426,143.99200000000005,219627,4
Quand j'y repense,Mig,spotify:track:3BsYL1gVsiFpo0bM8oTbi0,0.609,0.6920000000000001,4,-5.8870000000000005,0,0.24,0.614,0.0,0.147,0.718,139.873,194000,4
Contvct (feat. Aya Nakamura),Rsko,spotify:track:7BIPJBIGoxQTn3i748Wk0j,0.615,0.605,1,-5.83,0,0.325,0.408,0.0,0.0866,0.738,174.07,176587,4
BECTE,Gazo,spotify:track:0Fqpx84jq1cK3pDtPvTFyM,0.845,0.632,1,-6.416,0,0.142,0.318,0.00354,0.121,0.516,154.045,138787,4
Malpolis,Kalash,spotify:track:3sgzxVe4NjuezbZ8CiPlLP,0.7959999999999999,0.534,1,-8.074,0,0.073,0.26,0.00103,0.0863,0.172,130.00799999999998,200279,4
Selfie,Werenoi,spotify:track:1M7ef3b9Uc4R1wIANvH28y,0.715,0.7759999999999999,4,-5.626,0,0.29100000000000004,0.6459999999999999,0.0,0.14300000000000002,0.5589999999999999,152.946,156863,4
Hasarder,Lomepal,spotify:track:6V40xLcDlYwZpz3oKIVNhL,0.77,0.649,1,-8.011000000000001,0,0.0865,0.282,0.0,0.117,0.181,91.046,178867,4
Indiana,RK,spotify:track:2xAasEmLAq9cV00EeZZUNV,0.787,0.7190000000000001,8,-6.016,0,0.267,0.195,0.0,0.113,0.787,151.10399999999996,169787,4
Fly,Leto,spotify:track:5F7fASl5EaHs1HrH06kftK,0.748,0.6920000000000001,8,-6.154,1,0.261,0.414,0.0,0.0942,0.552,139.983,196385,4
Fils de joie,Stromae,spotify:track:6w2jx3gzQAtoKP22czcANv,0.547,0.638,1,-7.789,1,0.25,0.46,4.15e-06,0.0775,0.882,62.526,195440,4
La solassitude,Stromae,spotify:track:09IE6tsb0tL0VLGH4GxCOO,0.569,0.536,7,-9.654,0,0.42,0.653,0.0,0.177,0.629,107.277,182160,4
Goodbyes (feat. Young Thug),Post Malone,spotify:track:0t3ZvGKlmYmVsDzBJAXK8C,0.5479999999999999,0.653,5,-3.875,1,0.081,0.456,0.0,0.103,0.163,150.06799999999996,174853,4
Pardon maman,RK,spotify:track:3lcji9p6PgHYftz88p9SW4,0.752,0.758,5,-5.3439999999999985,0,0.181,0.657,0.0,0.14800000000000002,0.765,146.08100000000005,203184,4
Pink Venom,BLACKPINK,spotify:track:5zwwW9Oq7ubSxoCGyW1nbY,0.693,0.7340000000000001,4,-6.189,1,0.202,0.0145,0.0,0.217,0.708,180.06,186964,4
Entrainement,Jul,spotify:track:5JwqiWLLvi0HGABtvw57eX,0.877,0.7509999999999999,9,-4.283,0,0.184,0.399,1.46e-05,0.122,0.892,141.983,251267,4
Alcantara,Jul,spotify:track:1makGvbFZxULLqLdUe9M2L,0.626,0.6579999999999999,3,-5.992000000000001,0,0.597,0.7090000000000001,0.0,0.0975,0.442,98.014,194040,4
Cocoa Tree,Jules Hiero,spotify:track:5jt2mlO9nhkhOtaFOZrIVs,0.7170000000000001,0.354,5,-8.717,1,0.0528,0.5710000000000001,0.937,0.109,0.327,80.005,134000,4
Ragnar,Jul,spotify:track:10kK47RnybBiGAB4XtUkmD,0.76,0.677,0,-4.809,0,0.341,0.4320000000000001,0.0,0.1,0.624,96.101,372613,4
DP sur le maillot,Jul,spotify:track:4CYhMrVuxc1GbedgYxXgeX,0.879,0.753,6,-4.849,0,0.16699999999999998,0.179,0.0,0.095,0.644,129.99,180600,4
Chagrine,Jul,spotify:track:0mVT4VH6fWPi2kyxTSRfvl,0.8440000000000001,0.812,3,-5.539,0,0.0682,0.233,4.19e-06,0.0909,0.878,88.009,167187,4
Courtois,Jul,spotify:track:3Dn3QRDIJvBM5H4RXIHPCw,0.875,0.727,11,-5.189,0,0.253,0.215,1.91e-06,0.0848,0.484,139.934,186387,4
The Skullgrind Maze,Julia Cushing,spotify:track:5A0To8nMneS3GHYNcNqeI9,0.369,0.7440000000000001,3,-10.489,0,0.0768,0.0436,0.977,0.329,0.273,127.136,160373,4
Baby Don't Hurt Me,David Guetta,spotify:track:0pCwkqFMabBxuKtheNa1MM,0.602,0.91,7,-3.404,1,0.0308,0.00126,0.000174,0.12,0.228,127.944,140018,4
Range ton ego,Jul,spotify:track:7r7lyWFwnnlxWOLNkzrCZk,0.879,0.742,2,-4.694,0,0.0582,0.83,0.0196,0.0562,0.713,93.969,180187,4
Droit au but,Jul,spotify:track:2X7od4A5CyCUGppLUEkpXD,0.7959999999999999,0.672,7,-5.4510000000000005,0,0.13,0.736,0.0,0.0974,0.581,94.999,195893,4
"1,2,3 Soleil",NAZAKEBLACK,spotify:track:5dSfZLxT4QUN4maDM5H2ZW,0.728,0.747,7,-5.983,1,0.275,0.5720000000000001,0.00178,0.196,0.57,154.928,173419,4
Jolie Go,Shay,spotify:track:4QiJK3bjjI3mbzyKDjjGlg,0.917,0.645,11,-6.289,0,0.277,0.53,0.0,0.101,0.653,98.074,167181,4
Tahia,PNL,spotify:track:0vfB1HhL36tfV8q6LLKtgo,0.539,0.487,1,-9.653,1,0.202,0.309,0.0,0.097,0.375,169.985,186353,4
Alibi,Eva,spotify:track:3xpMaHXEDMGxukixMcbfxD,0.8959999999999999,0.7290000000000001,4,-4.053,0,0.179,0.0934,0.0,0.0747,0.445,100.086,185453,4
BONKASA,Djadja & Dinaz,spotify:track:62u6D0NgRPtFcCdF5rNLeh,0.557,0.746,6,-4.066,0,0.258,0.293,0.0,0.115,0.5770000000000001,86.68299999999998,145846,5
Baila Pa Mi,Lucenzo,spotify:track:2GS9AEoOjgbztBfIbCJ2mr,0.853,0.619,5,-5.8420000000000005,1,0.154,0.499,0.0124,0.102,0.755,94.988,160421,4
Arcade,Duncan Laurence,spotify:track:1Xi84slp6FryDSCbzq4UCD,0.45,0.329,9,-12.603,0,0.0441,0.818,0.00109,0.135,0.266,71.884,183624,3
Your Love (9PM),ATB,spotify:track:5YaskwnGDZFDRipaqzbwQx,0.669,0.784,7,-5.603,1,0.112,0.194,6.28e-06,0.115,0.517,125.993,150053,4
LETTRE A UN OPPS,Gazo,spotify:track:7LQxyZwcn4Ryq4Z0qllQd3,0.784,0.662,10,-8.942,0,0.16,0.234,0.0,0.0825,0.777,144.069,178813,4
SMS,Aya Nakamura,spotify:track:0jHBAPWVAZIwW67hg0XHnh,0.8029999999999999,0.499,5,-7.9689999999999985,0,0.276,0.232,7.879999999999999e-05,0.0949,0.507,167.93900000000005,153288,4
Hier encore - A COLORS SHOW,SDM,spotify:track:4adv8j9nlowApGqxBwl8GA,0.5720000000000001,0.597,7,-7.942,1,0.394,0.429,0.00173,0.122,0.387,132.01,120455,4
Genkidama,Niska,spotify:track:7hV7y1AX4BgZeYs9y4iyY0,0.65,0.589,6,-7.047999999999999,0,0.388,0.41,0.0,0.0927,0.899,120.292,184120,4
Franklin Saint,SDM,spotify:track:6y8K9wBDMNLE9RCNdEFXCs,0.741,0.581,7,-6.651,0,0.35,0.465,2.73e-06,0.114,0.8190000000000001,90.608,226947,3
Fame,SDM,spotify:track:0l2C36tMNUSvunD0ECyNGQ,0.7709999999999999,0.54,10,-6.707000000000002,0,0.174,0.381,0.0,0.14800000000000002,0.519,120.121,199973,4
Jacque*** Bag,SDM,spotify:track:3q2DNvmHfx7RFBSHfaVLoW,0.8170000000000001,0.721,1,-7.473,1,0.35100000000000003,0.25,0.0,0.0908,0.232,142.984,111587,4
Nwar sur Nwar,SDM,spotify:track:5uiv7eDJGMj47yg59HT4xW,0.73,0.521,7,-7.812,0,0.0343,0.248,0.000291,0.233,0.569,137.0,201480,4
Si tu savais,SDM,spotify:track:3dRY9wpDvyIV7UZe9SnG1b,0.59,0.669,5,-6.877999999999999,0,0.249,0.412,0.0,0.102,0.8290000000000001,117.134,188560,4
Ragnar,SDM,spotify:track:6Fg2t44nTMh6Oerl1D5WOo,0.752,0.85,2,-6.885,1,0.426,0.218,0.0,0.135,0.627,91.032,137520,3
Premier amour,Nour,spotify:track:7GNYp8iyvgLSqgSLLndu1P,0.329,0.39,2,-7.434,0,0.0395,0.6970000000000001,0.0,0.113,0.209,182.413,188409,3
Dans le club,SDM,spotify:track:1auLSAt03EwPE7q2ZrfdON,0.807,0.684,1,-6.733,1,0.361,0.393,0.0,0.254,0.526,95.966,173133,3
Bloody Mary,Lady Gaga,spotify:track:11BKm0j4eYoCPPpCONAVwA,0.591,0.637,9,-6.365,0,0.03,0.0107,1.95e-06,0.113,0.4320000000000001,99.998,244760,4
Coco,Lorenzo,spotify:track:6hfkqvPACVG4l4qtY7xDgG,0.7120000000000001,0.493,6,-7.778,1,0.075,0.591,0.0,0.135,0.5489999999999999,132.827,164120,4
La C,Koba LaD,spotify:track:5PtFV78R0DRvzsTqk1S0Vt,0.767,0.7190000000000001,7,-6.221,0,0.36,0.302,3.64e-05,0.19,0.638,172.04,183027,4
NRV,Kaaris,spotify:track:65Uc29xtvhUIk6KUASvQ7Z,0.821,0.625,1,-6.733,1,0.368,0.629,0.0,0.118,0.5770000000000001,142.08100000000005,191126,4
Nouveaux riches (feat. Niska),Leto,spotify:track:2Bo6H2j9DR1PoGLG2YCQhH,0.7490000000000001,0.747,2,-5.237,0,0.29,0.185,0.0,0.0877,0.6809999999999999,146.884,193521,4
Desiigner - A COLORS SHOW,Freeze corleone,spotify:track:6e54OVT22djtYkALxbp8ld,0.938,0.386,11,-14.388,1,0.544,0.183,0.0,0.116,0.336,127.052,151358,4
Smile (feat. SCH),Lefa,spotify:track:4v6hY4mPxDFrTqF6WHvXio,0.7929999999999999,0.602,6,-9.357,0,0.131,0.455,3.83e-05,0.193,0.454,144.945,211067,4
Plein les poches,Djadja & Dinaz,spotify:track:4roO5A8u9qQc2PngbOIoYB,0.94,0.597,1,-7.785,0,0.105,0.159,3.39e-05,0.0954,0.866,132.04399999999998,165413,4
BB,Djadja & Dinaz,spotify:track:42iot95IIzvmHIjgas4y2R,0.7879999999999999,0.67,6,-7.009,0,0.254,0.171,0.0,0.107,0.565,169.923,172920,4
Moi-meme,Djadja & Dinaz,spotify:track:52beiA2KXnwLs3WbSc2Axx,0.816,0.629,3,-8.457,0,0.264,0.515,0.0,0.114,0.635,139.977,209667,4
La cage et la clef,Djadja & Dinaz,spotify:track:4jT4BPJcoZfo4Co9LRTQYr,0.411,0.745,3,-7.399,0,0.465,0.552,5.73e-05,0.0604,0.35200000000000004,187.424,229733,3
Demain sera meilleur,Djadja & Dinaz,spotify:track:2EG2dXrcsWDnQHyBJMkxuX,0.466,0.479,0,-6.417000000000002,0,0.0927,0.772,2.08e-05,0.121,0.609,166.30900000000003,165027,3
Essayez,Djadja & Dinaz,spotify:track:0gsGsVSrV2XDRVBBNP0vpN,0.594,0.545,1,-7.397,0,0.0364,0.328,3.49e-06,0.189,0.335,152.155,177533,4
Certitude,Djadja & Dinaz,spotify:track:4hryTDEL2nyeucQdDY5pmH,0.5379999999999999,0.466,2,-5.801,0,0.258,0.7390000000000001,2.79e-06,0.111,0.446,83.287,153733,5
Mailler,Djadja & Dinaz,spotify:track:5csJ11x5Rck1RxdIuQzw7t,0.74,0.687,1,-5.098,0,0.0531,0.231,0.000109,0.0978,0.39,137.967,181093,4
Pare,Djadja & Dinaz,spotify:track:42wBJTHX9xZvLdVdOImBZH,0.78,0.607,4,-6.142,0,0.284,0.47,1.59e-05,0.0961,0.343,114.953,188573,4
Loyal,Djadja & Dinaz,spotify:track:2KK4wNF1BevzG2A9eT4OVN,0.8590000000000001,0.595,8,-7.51,1,0.116,0.474,0.0,0.125,0.8590000000000001,135.029,164893,4
Paranoid Detectives,Rival Schools,spotify:track:7jOxXz9a0bOIRyraXHYufn,0.222,0.916,2,-4.4430000000000005,1,0.119,6.34e-05,1.49e-06,0.0704,0.234,151.02100000000004,236133,4
Anonymat,Djadja & Dinaz,spotify:track:6Rph55SzbCmCFHzHDxDk9G,0.765,0.516,11,-10.779000000000002,0,0.404,0.21600000000000005,0.0,0.3670000000000001,0.55,141.007,223467,4
Grand bain,SCH,spotify:track:7n2IirOomwTTGdGZVZ3vCD,0.595,0.59,5,-8.738,0,0.27,0.16,0.0226,0.116,0.336,135.08,173653,4
Corrida,SCH,spotify:track:0h5loK7awcpjgerjVSKHCg,0.789,0.616,1,-7.518,1,0.147,0.0926,0.0,0.0975,0.574,120.011,170040,4
Fournaise,SCH,spotify:track:0RJn54iW71JQg9g2ZJVAPF,0.787,0.506,4,-9.126,0,0.154,0.158,0.00032,0.0892,0.203,119.952,209680,4
Perdu,Djadja & Dinaz,spotify:track:2WIuPxoEpdMHl83BCTm00i,0.7909999999999999,0.5329999999999999,10,-7.792999999999998,0,0.103,0.0718,0.0,0.0698,0.42,129.857,226493,4
Loup,Djadja & Dinaz,spotify:track:4luexMEBsnfcUZd6rq8U86,0.7659999999999999,0.706,3,-4.808,0,0.0441,0.574,0.0,0.116,0.732,130.085,186080,4
Spleen,Djadja & Dinaz,spotify:track:6Z8hgm3nBTboy72dIQU2oY,0.82,0.624,9,-5.727,1,0.217,0.394,0.0,0.317,0.489,109.567,213773,4
Assoces,SCH,spotify:track:65qLZYZ9jtjC4oHJlNz3RF,0.644,0.755,3,-5.884,0,0.13,0.243,7.03e-06,0.092,0.693,195.177,151587,4
Zone a danger,SCH,spotify:track:4QAgUdcBSPz0TkqFCJmoRp,0.742,0.627,1,-7.447,1,0.102,0.182,0.0,0.0891,0.409,143.993,214400,4
Europa,Curtis Schweitzer,spotify:track:32Lxb0ZSt56wH3PaABlzmM,0.511,0.168,9,-18.568,0,0.0365,0.987,0.956,0.0677,0.191,135.006,364444,4
Ca va aller,Djadja & Dinaz,spotify:track:0ZsmpKN58efbbGibbtfZMf,0.7929999999999999,0.593,4,-7.417000000000002,0,0.207,0.115,0.0,0.117,0.381,139.05,172213,4
Aluminium,SCH,spotify:track:4h1XaZGJm0skvKAzjc8CtJ,0.911,0.493,1,-9.145,1,0.0729,0.198,0.0021100000000000003,0.102,0.342,124.999,174933,4
Invaincu,Stromae,spotify:track:2GiZ3sC2p1Cc2t2gbdMKsN,0.552,0.728,7,-8.229,1,0.113,0.0273,0.000139,0.0996,0.248,109.57,125707,4
Pas vraiment,Stromae,spotify:track:50bolTQzLQn8AC1QhjM3XP,0.5770000000000001,0.499,7,-9.202,0,0.327,0.236,0.000732,0.339,0.511,87.212,162627,4
Riez,Stromae,spotify:track:51nT9WGrFb5P4dHyzGiNc7,0.593,0.531,9,-8.079,0,0.121,0.5489999999999999,0.0,0.134,0.6579999999999999,128.54399999999998,201160,5
Bonne journee,Stromae,spotify:track:0i0ESj6M9eV8ck3LP07QzD,0.841,0.493,3,-9.018,0,0.344,0.4920000000000001,0.0,0.0927,0.682,112.97,192040,4
Mon amour (with Camila Cabello),Stromae,spotify:track:1lLh3yUgjjt7GrtGgFdA11,0.575,0.562,11,-9.5,1,0.258,0.613,0.0,0.0968,0.902,172.497,187072,3
Declaration,Stromae,spotify:track:1hdytZwjFe8phts7grrWy2,0.415,0.523,2,-8.102,0,0.32,0.236,0.0,0.106,0.466,59.959,184720,5
Mauvaise journee,Stromae,spotify:track:0jbGm0dpPUnr8omDSpLKW6,0.569,0.669,7,-8.849,0,0.18,0.647,0.0,0.13699999999999998,0.705,73.882,187680,4
Temps perdu,Zkr,spotify:track:5MzkVtu7Pv3PfdZ17pvpBA,0.648,0.78,9,-4.008,1,0.266,0.561,0.0,0.119,0.447,96.202,207320,4
Vois sur ton chemin - Techno Mix,BENNETT,spotify:track:31nfdEooLEq7dn3UMcIeB5,0.634,0.8240000000000001,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,178156,4
IDGAF (feat. Yeat),Drake,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,0.6629999999999999,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111,4
Prada,Rayes,spotify:track:189n6sGWfWHAwtDLRdo4mt,0.773,0.642,8,-10.38,0,0.0605,0.431,6.56e-05,0.134,0.768,143.011,175229,4
Virginia Beach,Drake,spotify:track:3eP13S8D5m2cweMEg3ZDed,0.402,0.514,1,-7.322,0,0.0471,0.106,0.0,0.181,0.2,120.009,251095,4
Roule un autre - A COLORS SHOW,Kerchak,spotify:track:7FKZix4pk2qf4SZVMOYich,0.522,0.7440000000000001,8,-8.277000000000001,1,0.706,0.0294,1.76e-06,0.17,0.466,71.47,176087,5
Ma muse,Nej,spotify:track:04Y0l7UQzs13uyKXzCYi2p,0.293,0.52,11,-5.476,0,0.0334,0.7509999999999999,0.0,0.0712,0.29100000000000004,182.888,178116,3
Desire (with Sam Smith) - Steve Aoki & Kaaze Remix,Calvin Harris,spotify:track:4nowjXKqNsUsOcYFHN0cWJ,0.557,0.903,7,-4.5710000000000015,1,0.033,0.0189,0.00154,0.277,0.354,138.001,156739,4
First Person Shooter (feat. J. Cole),Drake,spotify:track:7aqfrAY2p9BUSiupwk3svU,0.47,0.64,2,-7.779,1,0.32,0.0277,0.0,0.382,0.248,163.92,247444,4
KOA,Booba,spotify:track:0eo5HWCC0jd7z9YBKNmAy0,0.789,0.6409999999999999,2,-5.402,1,0.124,0.156,0.14300000000000002,0.162,0.319,125.016,187791,4
Anti-Hero,Taylor Swift,spotify:track:0V3wPSX9ygBnCm8psDIegu,0.637,0.643,4,-6.5710000000000015,1,0.0519,0.13,1.8e-06,0.142,0.5329999999999999,97.008,200690,4
Tout s'en va,Luv Resval,spotify:track:0cf1gWT1VpWrxxgjjIiH4V,0.835,0.727,1,-6.8210000000000015,1,0.0626,0.476,0.0,0.115,0.5329999999999999,117.965,197373,4
Come Back Home,Sofia Carson,spotify:track:1I4dwH7C0jBAEtz5DjlJgQ,0.552,0.531,7,-7.732,1,0.0421,0.241,1.21e-05,0.122,0.438,144.946,176859,4
IVERSON,Laylow,spotify:track:5ZjEm81TYFPfE6Ddc0memq,0.565,0.6990000000000001,10,-8.592,0,0.594,0.532,0.0,0.504,0.708,130.562,165947,4
WINDOW SHOPPER PART. 2 (feat. Hamza),Laylow,spotify:track:6wFP7BMVFeA6cxUUyTrIxN,0.618,0.42,8,-10.248,1,0.4,0.0714,0.0,0.122,0.54,94.681,193613,4
Dragon,Booba,spotify:track:14vp956PlLOMun7sDqJ1f7,0.609,0.632,2,-6.75,0,0.058,0.46,6e-05,0.104,0.211,163.893,183496,4
UN REVE ETRANGE,Laylow,spotify:track:0L1JUpc6bjrBvK9pqMTGcb,0.593,0.526,4,-11.44,1,0.2,0.12,0.0,0.12,0.459,153.005,116413,4
STUNTMEN (feat. Alpha Wann & Wit.),Laylow,spotify:track:1YEs58i4G68twRzYaFEu7T,0.884,0.626,8,-7.654,1,0.27,0.0628,1.7100000000000002e-05,0.155,0.637,130.061,204000,4
WINDOW SHOPPER PART. 1,Laylow,spotify:track:29GT81KcfMhfYV1BSpL3p2,0.782,0.618,11,-7.866,1,0.374,0.0244,0.0,0.392,0.78,94.931,97160,4
UNE HISTOIRE ETRANGE,Laylow,spotify:track:1LqDW54jByEjfZJMadiLJU,0.443,0.448,4,-12.114,0,0.0938,0.747,0.000207,0.145,0.555,128.659,277507,3
LOST FOREST,Laylow,spotify:track:1SWNxL41LgHnQNu9hFkHGY,0.713,0.57,3,-8.34,0,0.379,0.16699999999999998,0.0,0.102,0.55,139.85299999999998,275240,4
Ca Va Pas Etre Possible...,Laylow,spotify:track:4zj8DE8qnT2uBpnFABjwkk,0.515,0.53,1,-19.069000000000006,1,0.893,0.28300000000000003,0.0,0.529,0.27,67.431,53453,3
QUE LA PLUIE,Laylow,spotify:track:5WxF9OZW6Fn5AN26J3RkWW,0.536,0.393,11,-12.302,0,0.695,0.436,0.000877,0.118,0.21,85.115,161840,4
HELP !!!,Laylow,spotify:track:1jZOcCrw6nyHnNcqYKrr6C,0.5720000000000001,0.163,4,-13.758,0,0.079,0.648,3.06e-05,0.0945,0.484,74.757,119573,4
Bonsoir Mon Vieil Ami,Laylow,spotify:track:1SD6wA55Ok0E7I8EIofMXc,0.446,0.593,6,-19.935,1,0.426,0.804,0.0,0.13699999999999998,0.0853,102.476,92827,3
Tu Veux Deja Me Dire Aurevoir ?,Laylow,spotify:track:6d7BzQtjmiHAIrZ43b4Hwa,0.6459999999999999,0.333,1,-19.322,1,0.461,0.274,3.86e-05,0.13,0.405,126.121,67467,4
Leave a Light On,Tom Walker,spotify:track:6lOWoTqVnAWXchddtTH31W,0.586,0.624,5,-5.9460000000000015,1,0.113,0.0153,1.78e-06,0.133,0.267,68.976,185863,4
Desaccorde,Vald,spotify:track:4ueL4j6iOPX23UG5VsvGrm,0.75,0.496,1,-8.424,0,0.35200000000000004,0.448,0.0,0.116,0.431,150.108,214827,4
Bandolero,Moha La Squale,spotify:track:7sL89oFc1AcgjG5Q6tCkID,0.708,0.843,9,-5.212999999999999,0,0.358,0.391,0.0,0.1,0.708,99.746,185839,4
Fallait Pas,Marwa Loud,spotify:track:3VopW4TAhthIq3N4mAXwhY,0.892,0.779,9,-6.607,1,0.0945,0.532,9.4e-06,0.0688,0.927,124.017,208291,4
La pluie (feat. Stromae),Orelsan,spotify:track:4cYFep5SECqb4EsSkF82e0,0.6940000000000001,0.759,2,-5.231,0,0.124,0.0756,0.0,0.255,0.777,86.037,175347,4
Country,Niska,spotify:track:7k5HgarMbFipRP0y1Ko8Fc,0.914,0.531,10,-7.41,0,0.373,0.465,0.0,0.131,0.73,133.985,208467,4
Le temps passe,4Keus Gang,spotify:track:6k2nDoDIpAp9wss5Uf72o6,0.8420000000000001,0.7909999999999999,10,-5.388,0,0.172,0.16699999999999998,0.0,0.0635,0.375,120.001,226000,4
Casa de papel,SKG,spotify:track:7yJ2B2cvNY4sYLkTf8iB1o,0.866,0.438,1,-8.83,0,0.397,0.5429999999999999,0.0,0.125,0.42,145.97899999999996,210469,4
Vai et viens,Lartiste,spotify:track:6dAx0jUY9lnXEtBiK7e2ZZ,0.583,0.593,8,-7.832999999999998,1,0.281,0.555,0.0,0.136,0.841,66.418,178763,4
M.I.L.S 2.0,Ninho,spotify:track:1qRZfv2ZbAZGPnfbIV3YvD,0.857,0.738,10,-7.397,0,0.221,0.0642,0.0,0.0666,0.762,155.998,173053,4
Bella Ciao - HUGEL Remix,El Profesor,spotify:track:41hAKBCtTuRH2aItnktHJI,0.8420000000000001,0.488,11,-7.856,0,0.0844,0.218,0.00718,0.0877,0.647,126.02,164955,4
Bella Ciao - Bonus track,Remy,spotify:track:7gjomZsYYz3mimESUqDpE0,0.7659999999999999,0.804,2,-4.158,0,0.28800000000000003,0.5379999999999999,0.0,0.212,0.7070000000000001,133.116,178004,4
Havana (feat. Young Thug),Camila Cabello,spotify:track:1rfofaqEpACxVEHIZBJe6W,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.394,104.988,217307,4
Magenta Riddim,DJ Snake,spotify:track:3dsyqPDiWYYilRZNBxgxHE,0.602,0.892,10,-3.66,0,0.0672,0.000393,0.813,0.304,0.57,102.047,194490,4
La fuite - Vegedream X Dj Leska / Edit MIx,Vegedream,spotify:track:5Lh8rn501oEvsIJjPxNBhE,0.794,0.825,10,-6.27,0,0.0663,0.378,0.0,0.0915,0.86,104.999,219627,4
Yeux disent,Lomepal,spotify:track:0RsI4r9abN1pSFJro36Hon,0.736,0.586,5,-8.152000000000001,0,0.197,0.5529999999999999,2.21e-05,0.163,0.395,113.655,212587,4
Like I Do,David Guetta,spotify:track:6RnkFd8Fqqgk1Uni8RgqCQ,0.635,0.9,0,-3.719,0,0.0377,0.006640000000000001,0.0145,0.37,0.15,127.978,202500,4
Atasante (feat. Hamza),Tiakola,spotify:track:1oXn8nhl44cH6HXqGQnOgY,0.833,0.49,7,-8.892000000000003,1,0.0877,0.408,0.0,0.0887,0.665,130.007,214613,4
Roro (feat. SDM),Tiakola,spotify:track:0ikMJLqx8rq19jb6tIfD0R,0.7390000000000001,0.536,7,-8.037,0,0.14800000000000002,0.652,0.0,0.0949,0.623,122.049,194827,4
Si j'savais,Tiakola,spotify:track:1bgL66Umw2xitBzjQnRSMx,0.747,0.51,8,-9.563,1,0.35200000000000004,0.66,0.0,0.113,0.759,129.064,223493,4
Soza,Tiakola,spotify:track:4TdKWdXDQlxzt8UPPIGT1i,0.767,0.58,2,-6.372000000000001,0,0.058,0.103,0.00093,0.111,0.68,106.928,221427,4
Coucher de soleil,Tiakola,spotify:track:5b8HQKrrfFII9kwOgDBmiK,0.489,0.43,1,-9.021,1,0.119,0.3720000000000001,0.0,0.108,0.643,125.29,265200,4
M3lo,Tiakola,spotify:track:7ELft1cx8anhsXE405kckI,0.674,0.445,5,-11.317,0,0.147,0.8390000000000001,0.0,0.0988,0.541,135.001,138907,4
Parapluie,Tiakola,spotify:track:6I0RkppLUfiUt1KoeF8u2G,0.831,0.529,8,-7.883999999999999,0,0.135,0.599,0.0,0.109,0.644,102.765,244547,3
#TT,Tiakola,spotify:track:75kfVZGTaEeCDFjmujt1qj,0.86,0.486,1,-8.074,1,0.268,0.182,0.0,0.109,0.499,136.03,159933,4
